source_url,target_url,status_code
https://www.motionsplan.dk/artikel/musik-til-træningen,https://www.motionsplan.dk/artikel/musik-til-traeningen/,301
https://www.motionsplan.dk/artikel/løb-uden-skader,https://www.motionsplan.dk/artikel/loebeskader-loebe-uden-skader/,301
https://www.motionsplan.dk/artikel/træning-med-slynger-trx-powersling-suspension-training,https://www.motionsplan.dk/artikel/traening-med-slynger-trx-powersling-suspension-training/,301
https://www.motionsplan.dk/test/fitness-tests/,https://www.motionsplan.dk/sundhedsprofil/,301
https://www.motionsplan.dk/artikel/kropskomposition/,https://www.motionsplan.dk/kropskomposition/,301
https://www.motionsplan.dk/inbody/,https://www.motionsplan.dk/artikel/inbody-570-bioimpedans/,301
https://www.motionsplan.dk/bioimpedans/,https://www.motionsplan.dk/bioimpedans-maaling/,301
https://www.motionsplan.dk/artikel/fedtprocent-skinfold/,https://www.motionsplan.dk/skinfold/,301
https://www.motionsplan.dk/measure-fp/,https://www.motionsplan.dk/fedtprocent-navy/,301
https://www.motionsplan.dk/durnin/,https://www.motionsplan.dk/skinfold-durnin-womersley/,301
https://www.motionsplan.dk/skinfold-lohman/,https://www.motionsplan.dk/lohman-fedtprocent-boern/,301
https://www.motionsplan.dk/skinfold-slaughter/,https://www.motionsplan.dk/slaughter-fedtprocent-boern/,301
https://www.motionsplan.dk/talje-hoejde-beregner/,https://www.motionsplan.dk/taljemaal/,301
https://www.motionsplan.dk/talje-hofte-ratio/,https://www.motionsplan.dk/taljemaal/,301
https://www.motionsplan.dk/artikel/brug-tests-og-faa-fremgang/,https://www.motionsplan.dk/rm-beregner/,301
https://www.motionsplan.dk/1rm-one-rep-max/,https://www.motionsplan.dk/rm-beregner/,301
https://www.motionsplan.dk/pulszoner-max-puls/,https://www.motionsplan.dk/pulszoner-beregner/,301
https://www.motionsplan.dk/pulszoner-pulsreserve-karvonen/,https://www.motionsplan.dk/pulszoner-beregner/,301
https://www.motionsplan.dk/pulszoner-laktat-taerskel/,https://www.motionsplan.dk/pulszoner-beregner/,301
https://www.motionsplan.dk/pulstraening-pulszoner-fra-maxpuls-og-pulsreserve/,https://www.motionsplan.dk/pulszoner-beregner/,301
https://www.motionsplan.dk/puls-intensitet/,https://www.motionsplan.dk/pulszoner-beregner/,301
https://www.motionsplan.dk/kondital-cooper/,https://www.motionsplan.dk/cooper-test/,301
https://www.motionsplan.dk/kondition-fra-puls/,https://www.motionsplan.dk/kondital-fra-puls/,301
https://www.motionsplan.dk/kondital-laboratorietest/,https://www.motionsplan.dk/iltoptagelse-laboratorietest/,301
https://www.motionsplan.dk/ligevaegtsindtag/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/beregner/ligevaegtsindtag-med-ligevaegtsberegner/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/beregner/dagligt-stofskifte-og-forbraending/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/avanceret-stofskifteberegner/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/beregner/dagligt-energiforbrug-energibehov/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/beregner/stofskifte-energiforbrug-energibehov/,https://www.motionsplan.dk/ligevaegtsindtag-beregner/,301
https://www.motionsplan.dk/simpel-stofskifte/,https://www.motionsplan.dk/bmr-beregner/,301
https://www.motionsplan.dk/bmr-beregner-hvilestofskifte-basalstofskifte/,https://www.motionsplan.dk/bmr-beregner/,301
https://www.motionsplan.dk/intensitet-vo2max/,https://www.motionsplan.dk/maksimale-iltoptagelse-vo2max/,301
https://www.motionsplan.dk/beregn-kondital/,https://www.motionsplan.dk/kondital/,301
https://www.motionsplan.dk/kondital-loeb/,https://www.motionsplan.dk/kondital/,301
https://www.motionsplan.dk/hastighed/beregn-fart/,https://www.motionsplan.dk/hastighed/,301
https://www.motionsplan.dk/hastighed/beregn-distance/,https://www.motionsplan.dk/hastighed/,301
https://www.motionsplan.dk/hastighed/beregn-tid/,https://www.motionsplan.dk/hastighed/,301
https://www.motionsplan.dk/hastighed/omregner-tempo-fart/,https://www.motionsplan.dk/hastighed/,301
https://www.motionsplan.dk/hastighed/beregn-hastighed/,https://www.motionsplan.dk/hastighed/,301
https://www.motionsplan.dk/artikel/eksplosiv-traening-goer-dig-hurtigere-paa-5-km/,https://www.motionsplan.dk/lobeokonomi/,301
https://www.motionsplan.dk/squat-jump-test/,https://www.motionsplan.dk/countermovement-jump-cmj-squat-jump-sj/,301
https://www.motionsplan.dk/jump-sargent/,https://www.motionsplan.dk/sargent-jump-test/,301
https://www.motionsplan.dk/smr-foamrolling-lacrossebolde/,https://www.motionsplan.dk/foamrolling-foamroller-lacrossebolde/,301
https://www.motionsplan.dk/restitutionloeb/,https://www.motionsplan.dk/restitutionsloeb/,301
https://www.motionsplan.dk/artikel/restitution-hvordan-bliver-jeg-hurtigst-klar-igen/,https://www.motionsplan.dk/restitutionstid/,301
https://www.motionsplan.dk/artikel/restition-hvordan-bliver-jeg-hurtigst-klar-igen,https://www.motionsplan.dk/restitutionstid/,301
https://www.motionsplan.dk/borg/,https://www.motionsplan.dk/borg-skala/,301
https://www.motionsplan.dk/kondital-hvor-hurtigt/,https://www.motionsplan.dk/hvor-hurtigt-mister-form-kondition/,301
https://www.motionsplan.dk/viden%20om/kondital-hvor-hurtigt/,https://www.motionsplan.dk/hvor-hurtigt-mister-form-kondition/,301
https://www.motionsplan.dk/bib-test/,https://www.motionsplan.dk/bip-test/,301
https://www.motionsplan.dk/styrketraening/superset-antagonist/,https://www.motionsplan.dk/guide-superset/,301
https://www.motionsplan.dk/artikel/du-bliver-smidigere-af-straekke/,https://www.motionsplan.dk/udstraekning-udspaending/,301
https://www.motionsplan.dk/artikel/vores-favoritter-om-styrketraening,https://www.motionsplan.dk/bedste-fitness-blogs/,301
https://www.motionsplan.dk/hjaemmetraening-corona-workouts/,https://www.motionsplan.dk/hjemmetraening-traeningsprogram/,301
https://www.motionsplan.dk/prowler/,https://www.motionsplan.dk/prowler-traening-workout-intervaller/,301
https://www.motionsplan.dk/rer/,https://www.motionsplan.dk/respiratoriske-metaboliske-udvekslingskvotient/,301
https://www.motionsplan.dk/8-tals-sprint-test/,https://www.motionsplan.dk/8-tal-hurtighedstest/,301
https://www.motionsplan.dk/artikel/hvordan-skal-jeg-dosere-min-styrketraening/,https://www.motionsplan.dk/traeningsprogram-programlaegning-styrketraening/,301
https://www.motionsplan.dk/fedtforbraeningszonen/,https://www.motionsplan.dk/fedtforbraendingszonen/,301
https://www.motionsplan.dk/artikel/opbygning-af-program/,https://www.motionsplan.dk/anmeldelse-traeningsprogrammer/,301
https://www.motionsplan.dk/calisthenics-begynderprogram-kropsvaetstraening/,https://www.motionsplan.dk/calisthenics-begynderprogram-kropsvaegtstraening/,301
https://www.motionsplan.dk/calisthenics-kongen-kropsvaetstraening/,https://www.motionsplan.dk/calisthenics-begynderprogram-kropsvaegtstraening/,301
https://www.motionsplan.dk/loebeboeger-boeger-om-loeb/,https://www.motionsplan.dk/traeningsboeger-boeger-om-traening/,301
https://www.motionsplan.dk/anatomi/udstyr-og-boeger/,https://www.motionsplan.dk/traeningsboeger-boeger-om-traening/,301
https://www.motionsplan.dk/armmuskler/,https://www.motionsplan.dk/muskler/arme/,301
https://www.motionsplan.dk/benmuskler/,https://www.motionsplan.dk/muskler/ben/,301
https://www.motionsplan.dk/mavemuskler/,https://www.motionsplan.dk/muskler/mave/,301
https://www.motionsplan.dk/rygmuskler/,https://www.motionsplan.dk/muskler/ryggen/,301
https://www.motionsplan.dk/muskler/ryg/,https://www.motionsplan.dk/muskler/ryggen/,301
https://www.motionsplan.dk/skuldermuskler/,https://www.motionsplan.dk/muskler/skulder/,301
https://www.motionsplan.dk/muskler/skulderen/,https://www.motionsplan.dk/muskler/skulder/,301
https://www.motionsplan.dk/cardio/,https://www.motionsplan.dk/cardio-traening-workout/,301
https://www.motionsplan.dk/loebeprogram-halvmaraton21km/,https://www.motionsplan.dk/loebeprogram-halvmaraton-21km/,301
https://www.motionsplan.dk/loebeprogram-maraton/,https://www.motionsplan.dk/loebeprogram-maraton-42km/,301
https://www.motionsplan.dk/body-surface-area/,https://www.motionsplan.dk/kroppens-overfladeareal/,301
https://www.motionsplan.dk/a-eller-b-menneske,https://www.motionsplan.dk/a-eller-b-menneske/,301
https://www.motionsplan.dk/gyldne-regler-om-traening/,https://www.motionsplan.dk/traeningsprincipper/,301
https://www.motionsplan.dk/udregne-energiforbrug-og-effektivitet/,https://www.motionsplan.dk/beregn-bevaegelsesokonomi-effektivitet/,301
https://www.motionsplan.dk/iltoptagelse-loeb-ramp-test/,https://www.motionsplan.dk/iltoptagelse-trappetest-maxtest-loeb/,301
https://www.motionsplan.dk/kulhydratforbrug-cykling-watt/,https://www.motionsplan.dk/kulhydratforbrug/,301
https://www.motionsplan.dk/node/578,https://www.motionsplan.dk/oevelse/bildaek-swing-overhead/,301
https://www.motionsplan.dk/oevelse/bildæk-swing-overhead/,https://www.motionsplan.dk/oevelse/bildaek-swing-overhead/,301
https://www.motionsplan.dk/node/577,https://www.motionsplan.dk/oevelse/bildaek-swing-slam/,301
https://www.motionsplan.dk/oevelse/bildæk-swing-slam/,https://www.motionsplan.dk/oevelse/bildaek-swing-slam/,301
https://www.motionsplan.dk/node/583,https://www.motionsplan.dk/oevelse/bildaek-tippe-daek-armstraekning/,301
https://www.motionsplan.dk/oevelse/bildæk-tippe-dæk-armstrækning/,https://www.motionsplan.dk/oevelse/bildaek-tippe-daek-armstraekning/,301
https://www.motionsplan.dk/node/575,https://www.motionsplan.dk/oevelse/bildaek-trae-og-slam/,301
https://www.motionsplan.dk/oevelse/bildæk-træ-og-slam/,https://www.motionsplan.dk/oevelse/bildaek-trae-og-slam/,301
